Date,Open,High,Low,Close
11/13/14,10884.10,10911.89,10827.88,10868.92
11/12/14,10907.53,10907.53,10851.55,10884.03
11/11/14,10892.54,10911.88,10876.66,10907.53
11/10/14,10876.91,10898.16,10862.02,10892.56
11/07/14,10837.84,10870.91,10819.04,10864.58
11/06/14,10824.07,10844.57,10773.81,10843.54
11/05/14,10804.04,10824.89,10777.52,10824.07
11/04/14,10781.06,10781.62,10704.56,10758.08
11/03/14,10834.41,10851.57,10790.21,10808.67
10/31/14,10772.93,10846.09,10772.93,10845.00
10/30/14,10626.14,10739.49,10605.90,10712.19
10/29/14,10690.31,10716.57,10583.48,10646.66
10/28/14,10576.91,10677.89,10576.91,10677.88
10/27/14,10547.66,10559.77,10483.76,10544.42
10/24/14,10529.28,10586.61,10496.81,10582.62
10/23/14,10476.33,10576.61,10476.33,10519.28
10/22/14,10502.11,10532.73,10405.15,10405.81
10/21/14,10370.70,10509.99,10370.70,10500.78
10/20/14,10227.22,10330.09,10227.22,10327.34
10/17/14,10212.90,10305.03,10201.75,10250.53
10/16/14,10004.83,10194.72,9939.40,10123.73
10/15/14,10083.91,10139.21,9886.08,10109.67
10/14/14,10193.98,10295.61,10153.21,10185.91
10/13/14,10317.54,10362.07,10163.82,10166.74
10/10/14,10397.37,10442.20,10292.60,10293.14
10/09/14,10614.97,10617.66,10405.28,10409.38
10/08/14,10485.79,10648.98,10421.63,10645.67
10/07/14,10605.33,10608.94,10483.43,10484.56
10/06/14,10671.69,10704.90,10611.23,10647.51
10/03/14,10579.49,10649.11,10575.41,10635.49
10/02/14,10557.33,10585.52,10441.15,10555.71
10/01/14,10688.65,10688.65,10546.92,10571.56
09/30/14,10745.02,10775.30,10685.00,10702.93
09/29/14,10727.76,10766.13,10687.93,10749.05
09/26/14,10732.30,10819.76,10720.39,10798.88
09/25/14,10863.60,10863.60,10719.57,10722.21
09/24/14,10818.76,10897.57,10792.49,10885.60
09/23/14,10861.22,10889.53,10815.42,10815.42
09/22/14,10978.60,10978.60,10880.41,10892.64
09/19/14,11046.39,11060.60,10975.35,10989.57
09/18/14,10998.36,11031.13,10998.36,11024.06
09/17/14,10993.24,11027.66,10942.91,10973.74
09/16/14,10890.46,11001.21,10883.69,10980.14
09/15/14,10909.85,10925.93,10881.06,10909.31
09/12/14,10965.32,10965.32,10883.66,10911.39
09/11/14,10933.37,10977.80,10917.78,10975.99
09/10/14,10946.70,10974.98,10909.66,10972.22
09/09/14,10994.15,10994.15,10923.00,10945.61
09/08/14,11059.25,11059.25,10981.49,11007.39
09/05/14,11019.86,11073.42,10987.38,11073.40
09/04/14,11070.20,11108.39,11003.81,11030.40
09/03/14,11081.76,11095.72,11050.78,11063.55
09/02/14,11050.57,11055.02,11000.51,11038.12
08/29/14,11023.80,11046.79,10997.41,11046.33
08/28/14,10999.74,11017.66,10977.06,11009.70
08/27/14,11042.12,11045.65,11018.37,11037.89
08/26/14,11016.43,11054.19,11016.43,11025.37
08/25/14,10976.74,11024.38,10976.74,11005.36
08/22/14,10973.05,10976.27,10923.35,10947.33
08/21/14,10958.10,10994.84,10953.49,10982.83
08/20/14,10909.33,10957.92,10898.42,10949.48
08/19/14,10901.00,10934.07,10895.75,10929.66
08/18/14,10824.26,10886.54,10824.26,10886.51
08/15/14,10833.49,10848.40,10724.07,10796.03
08/14/14,10756.30,10802.67,10756.30,10802.63
08/13/14,10731.91,10768.48,10717.48,10756.18
08/12/14,10709.06,10736.02,10681.56,10705.78
08/11/14,10716.18,10763.33,10716.18,10722.79
08/08/14,10591.07,10693.56,10572.95,10691.10
08/07/14,10677.01,10694.56,10557.61,10583.79
08/06/14,10606.07,10686.40,10601.99,10653.42
08/05/14,10728.92,10736.08,10623.68,10657.32
08/04/14,10692.17,10780.44,10669.42,10766.68
08/01/14,10699.82,10756.06,10642.88,10692.16
07/31/14,10866.31,10866.31,10726.38,10726.43
07/30/14,10957.98,10974.18,10887.09,10929.79
07/29/14,11005.30,11014.83,10936.68,10936.70
07/28/14,10984.36,10997.99,10933.22,10987.23
07/25/14,11038.56,11038.56,10969.94,10985.81
07/24/14,11038.89,11058.96,11027.47,11038.56
07/23/14,11027.39,11035.15,11006.52,11023.90
07/22/14,10988.85,11033.07,10988.85,11016.24
07/21/14,10951.18,10966.98,10912.51,10957.67
07/18/14,10908.42,10995.75,10908.42,10985.92
07/17/14,10982.73,11011.93,10879.67,10890.44
07/16/14,11006.36,11024.32,10983.35,11017.88
07/15/14,10995.68,11017.92,10927.73,10965.64
07/14/14,10980.18,11006.09,10980.18,10991.47
07/11/14,10927.99,10944.47,10900.75,10936.35
07/10/14,10941.84,10962.29,10880.13,10941.34
07/09/14,10977.87,11011.88,10965.98,11005.50
07/08/14,11008.76,11008.76,10936.28,10963.16
07/07/14,11072.01,11072.01,11022.58,11035.81
07/03/14,11070.43,11105.85,11069.73,11104.72
07/02/14,11044.66,11064.43,11043.36,11050.34
07/01/14,11002.37,11075.15,11002.37,11046.61
06/30/14,10969.19,10987.32,10955.47,10979.43
06/27/14,10934.76,10976.93,10929.77,10974.43
06/26/14,10951.75,10954.03,10881.94,10949.45
06/25/14,10902.71,10966.91,10901.32,10962.87
06/24/14,10997.41,11025.92,10917.11,10921.99
06/23/14,11016.97,11016.97,10991.51,11014.09
06/20/14,11014.03,11023.14,11005.33,11018.11
06/19/14,10991.98,11006.18,10971.05,11003.09
06/18/14,10890.15,10977.97,10877.66,10975.54
06/17/14,10849.61,10890.41,10829.67,10886.02
06/16/14,10855.33,10878.66,10830.26,10863.22
06/13/14,10836.67,10863.45,10813.43,10856.22
06/12/14,10870.70,10876.98,10804.97,10825.03
06/11/14,10886.32,10886.32,10854.47,10872.69
06/10/14,10906.89,10914.20,10877.78,10914.20
06/09/14,10895.41,10941.86,10894.82,10918.62
06/06/14,10865.19,10905.12,10865.19,10904.22
06/05/14,10788.53,10853.34,10756.05,10847.69
06/04/14,10752.35,10779.48,10733.03,10776.78
06/03/14,10752.37,10774.01,10739.36,10770.32
06/02/14,10760.54,10777.43,10729.97,10772.01
05/30/14,10734.54,10760.87,10726.09,10756.32
05/29/14,10716.50,10752.16,10699.48,10752.12
05/28/14,10715.38,10723.05,10683.78,10702.73
05/27/14,10713.47,10732.13,10701.83,10720.62
05/23/14,10649.10,10685.98,10646.57,10681.87
05/22/14,10618.37,10663.42,10607.77,10644.52
05/21/14,10570.34,10625.76,10570.34,10620.44
05/20/14,10601.64,10601.64,10519.22,10541.94
05/19/14,10573.83,10621.44,10565.32,10618.64
05/16/14,10572.77,10603.49,10545.18,10603.18
05/15/14,10636.45,10636.45,10518.95,10568.37
05/14/14,10698.74,10698.74,10647.52,10656.12
05/13/14,10708.68,10725.09,10698.25,10702.85
05/12/14,10639.72,10706.03,10639.72,10703.50
05/09/14,10599.54,10611.05,10560.78,10606.69
05/08/14,10625.39,10677.01,10585.25,10610.65
05/07/14,10583.13,10628.15,10534.70,10626.84
05/06/14,10620.99,10624.51,10567.85,10568.68
05/05/14,10589.42,10634.05,10545.44,10630.14
05/02/14,10624.99,10676.41,10614.06,10629.99
05/01/14,10626.51,10647.79,10595.66,10629.34
04/30/14,10578.04,10630.91,10564.07,10627.18
04/29/14,10555.49,10597.47,10555.49,10583.65
04/28/14,10538.21,10564.71,10439.22,10526.52
04/25/14,10552.06,10552.06,10484.61,10505.01
04/24/14,10598.05,10602.18,10535.15,10575.91
04/23/14,10594.73,10601.92,10571.50,10581.89
04/22/14,10569.25,10621.23,10566.65,10599.02
04/21/14,10533.32,10559.82,10521.89,10559.35
04/17/14,10494.43,10554.84,10488.50,10532.83
04/16/14,10450.61,10505.84,10435.83,10505.78
04/15/14,10367.77,10407.31,10271.92,10401.98
04/14/14,10333.50,10380.19,10287.30,10359.44
04/11/14,10343.74,10369.96,10271.35,10280.94
04/10/14,10549.40,10554.98,10355.89,10366.82
04/09/14,10479.64,10555.42,10455.06,10554.94
04/08/14,10411.30,10468.06,10376.07,10452.02
04/07/14,10500.76,10507.78,10391.68,10407.42
04/04/14,10641.29,10669.43,10505.65,10517.05
04/03/14,10619.19,10622.56,10568.48,10598.48
04/02/14,10585.14,10626.90,10572.42,10616.86
04/01/14,10538.44,10585.26,10538.44,10584.31
03/31/14,10483.69,10534.76,10483.69,10527.77
03/28/14,10398.42,10473.13,10398.42,10434.87
03/27/14,10360.58,10395.73,10330.60,10373.44
03/26/14,10417.07,10470.87,10359.36,10359.36
03/25/14,10397.71,10436.64,10369.91,10417.06
03/24/14,10401.07,10440.80,10319.27,10362.07
03/21/14,10456.66,10481.91,10381.77,10392.22
03/20/14,10337.98,10408.51,10304.89,10400.70
03/19/14,10441.48,10443.40,10306.10,10359.50
03/18/14,10384.85,10449.50,10384.85,10441.48
03/17/14,10326.66,10399.44,10326.66,10377.02
03/14/14,10282.15,10334.47,10272.09,10285.08
03/13/14,10437.99,10453.82,10275.05,10297.74
03/12/14,10386.60,10419.02,10344.37,10418.99
03/11/14,10492.88,10513.65,10407.88,10425.64
03/10/14,10491.22,10491.86,10429.61,10486.15
03/07/14,10545.85,10550.24,10475.85,10511.91
03/06/14,10506.57,10548.12,10506.57,10525.52
03/05/14,10484.41,10498.72,10466.09,10482.84
03/04/14,10404.81,10502.96,10404.81,10489.97
03/03/14,10349.30,10358.81,10276.13,10329.80
02/28/14,10403.37,10471.63,10373.31,10425.86
02/27/14,10340.37,10397.90,10325.39,10397.81
02/26/14,10356.53,10386.49,10328.09,10349.96
02/25/14,10370.61,10397.43,10330.43,10353.78
02/24/14,10321.58,10426.94,10321.58,10369.52
02/21/14,10316.88,10353.78,10303.35,10306.90
02/20/14,10257.95,10330.90,10238.77,10316.89
02/19/14,10291.08,10356.68,10246.80,10254.24
02/18/14,10308.79,10330.31,10286.20,10319.12
02/14/14,10228.80,10295.78,10213.25,10282.53
02/13/14,10134.01,10232.13,10111.02,10228.57
02/12/14,10173.79,10210.42,10156.89,10173.77
02/11/14,10062.52,10191.13,10062.24,10170.37
02/10/14,10048.13,10052.56,10014.06,10050.41
02/07/14,9974.10,10061.33,9962.75,10055.38
02/06/14,9837.69,9941.68,9837.69,9940.22
02/05/14,9796.80,9826.21,9738.04,9809.03
02/04/14,9779.42,9828.97,9756.67,9816.97
02/03/14,9967.69,9970.29,9732.47,9741.58
01/31/14,9962.40,10028.49,9908.03,9967.65
01/30/14,10014.42,10071.23,9995.43,10048.69
01/29/14,10003.09,10027.81,9944.69,9962.92
01/28/14,9981.40,10075.61,9981.40,10066.85
01/27/14,10043.69,10065.30,9935.55,9981.35
01/24/14,10222.08,10222.08,10034.41,10034.42
01/23/14,10331.75,10331.75,10228.79,10269.39
01/22/14,10368.18,10378.16,10344.25,10368.89
01/21/14,10343.23,10401.77,10313.13,10366.01
01/17/14,10379.23,10380.32,10330.11,10343.47
01/16/14,10374.67,10377.78,10342.06,10376.23
01/15/14,10351.00,10393.89,10351.00,10385.39
01/14/14,10280.58,10346.91,10263.64,10343.09
01/13/14,10371.13,10371.13,10241.32,10256.15
01/10/14,10340.08,10373.99,10322.88,10371.13
01/09/14,10335.80,10344.30,10277.37,10325.74
01/08/14,10324.78,10333.98,10291.45,10320.92
01/07/14,11315.37,11334.65,10309.04,10327.33
01/06/14,10322.92,10329.97,10262.93,10270.06
01/03/14,10296.53,10323.28,10279.93,10296.77
01/02/14,10352.71,10352.71,10258.63,10283.42
12/31/13,10366.58,10406.77,10366.58,10400.33
12/30/13,10351.42,10361.37,10344.28,10357.84
12/27/13,10353.31,10360.85,10333.31,10353.23
12/26/13,10299.77,10337.15,10299.77,10331.68
12/24/13,10248.82,10285.52,10248.82,10284.40
12/23/13,10231.73,10260.47,10230.97,10246.68
12/20/13,10161.61,10216.87,10160.73,10196.08
12/19/13,10132.27,10158.19,10102.64,10151.53
12/18/13,10008.65,10155.63,9949.66,10154.20
12/17/13,10023.29,10023.29,9966.01,9989.08
12/16/13,9997.20,10050.72,9997.20,10024.97
12/13/13,9957.16,9974.10,9927.50,9954.87
12/12/13,9975.58,9981.81,9925.62,9949.58
12/11/13,10116.39,10116.49,9981.68,9991.45
12/10/13,10131.73,10149.30,10112.10,10114.67
12/09/13,10141.77,10159.85,10132.50,10146.26
12/06/13,10081.47,10138.78,10081.47,10131.22
12/05/13,10043.40,10056.71,10010.18,10016.74
12/04/13,10043.92,10095.49,9990.58,10064.87
12/03/13,10137.01,10137.01,10048.24,10086.73
12/02/13,10173.77,10191.66,10127.77,10137.02
11/29/13,10200.80,10229.57,10174.32,10183.23
11/27/13,10180.84,10197.53,10160.84,10182.99
11/26/13,10173.23,10193.81,10159.34,10167.90
11/25/13,10211.63,10212.88,10166.35,10176.20
11/22/13,10167.62,10207.82,10155.96,10205.72
11/21/13,10114.67,10167.96,10114.44,10162.40
11/20/13,10149.74,10182.00,10072.40,10096.44
11/19/13,10163.02,10179.07,10119.38,10135.65
11/18/13,10204.56,10226.34,10149.22,10167.16
11/15/13,10130.52,10189.80,10130.52,10189.80
11/14/13,10079.28,10135.28,10071.72,10130.52
11/13/13,9969.45,10079.89,9963.74,10079.89
11/12/13,10022.58,10037.62,9982.29,10009.84
11/11/13,10029.14,10049.39,10008.94,10042.95
11/08/13,9911.97,10032.82,9909.54,10032.14
11/07/13,10068.97,10072.05,9920.31,9924.37
11/06/13,10045.12,10083.47,10034.22,10059.46
11/05/13,10027.14,10033.38,9976.41,10011.92
11/04/13,10045.38,10068.11,10023.52,10064.10
11/01/13,10010.27,10040.75,9964.58,10018.16
10/31/13,10044.62,10072.50,10001.78,10009.65
10/30/13,10108.40,10127.63,10020.55,10054.38
10/29/13,10077.83,10108.95,10074.09,10108.41
10/28/13,10048.89,10072.06,10034.09,10058.54
10/25/13,10036.79,10053.89,10012.69,10053.86
10/24/13,10010.30,10035.54,9993.94,10029.19
10/23/13,10021.38,10021.38,9964.45,9990.33
10/22/13,10016.88,10083.47,10016.88,10056.60
10/21/13,9988.54,9995.61,9963.56,9982.69
10/18/13,9956.97,9989.09,9941.00,9984.63
10/17/13,9831.98,9935.18,9828.53,9934.84
10/16/13,9765.98,9845.83,9765.98,9845.00
10/15/13,9780.60,9788.66,9713.85,9726.62
10/14/13,9726.83,9803.19,9702.34,9797.18
10/11/13,9690.56,9761.76,9681.67,9761.76
10/10/13,9568.99,9694.83,9568.99,9693.97
10/09/13,9490.90,9528.15,9441.66,9497.02
10/08/13,9595.33,9600.48,9482.05,9483.17
10/07/13,9620.18,9643.15,9581.11,9597.54
10/04/13,9621.02,9683.39,9610.92,9675.71
10/03/13,9675.03,9675.42,9576.26,9619.20
10/02/13,9656.64,9689.30,9614.53,9689.30
10/01/13,9624.18,9701.56,9624.18,9693.28
09/30/13,9610.45,9648.33,9587.69,9621.25
09/27/13,9693.80,9693.80,9664.01,9684.19
09/26/13,9711.48,9755.63,9696.26,9726.26
09/25/13,9720.55,9746.15,9693.63,9698.96
09/24/13,9727.01,9769.28,9697.14,9715.21
09/23/13,9756.68,9757.19,9704.90,9733.03
09/20/13,9856.69,9858.61,9762.00,9769.73
09/19/13,9887.88,9905.55,9840.57,9854.76
09/18/13,9735.47,9906.32,9713.38,9887.88
09/17/13,9707.17,9739.00,9707.18,9738.93
09/16/13,9717.69,9741.64,9694.03,9704.47
09/13/13,9616.63,9638.15,9604.18,9635.08
09/12/13,9643.37,9651.68,9601.49,9607.32
09/11/13,9614.10,9655.43,9592.41,9655.38
09/10/13,9578.40,9621.08,9578.40,9620.71
09/09/13,9459.36,9540.32,9459.36,9539.93
09/06/13,9454.79,9488.51,9369.50,9439.69
09/05/13,9400.15,9435.94,9397.78,9420.35
09/04/13,9322.87,9409.36,9309.94,9400.24
09/03/13,9357.81,9400.75,9296.27,9333.49
08/30/13,9315.59,9315.59,9246.89,9270.66
08/29/13,9302.55,9354.71,9286.24,9315.82
08/28/13,9279.64,9343.17,9263.31,9309.07
08/27/13,9366.80,9372.92,9280.89,9288.11
08/26/13,9477.20,9494.53,9425.84,9432.51
08/23/13,9445.00,9480.81,9417.10,9474.82
08/22/13,9366.81,9438.98,9366.81,9425.78
08/21/13,9390.21,9419.32,9321.78,9339.38
08/20/13,9385.90,9452.00,9374.91,9421.56
08/19/13,9455.00,9459.20,9385.01,9385.90
08/16/13,9489.28,9501.36,9449.73,9465.59
08/15/13,9524.76,9524.76,9452.14,9489.29
08/14/13,9628.04,9636.42,9589.79,9593.50
08/13/13,9616.44,9644.52,9577.39,9630.57
08/12/13,9585.22,9618.22,9577.50,9609.03
08/09/13,9626.09,9649.52,9589.25,9622.11
08/08/13,9613.36,9645.75,9575.79,9634.70
08/07/13,9581.67,9584.84,9550.50,9568.27
08/06/13,9661.69,9661.78,9593.13,9614.32
08/05/13,9669.80,9679.92,9646.11,9671.60
08/02/13,9660.72,9690.10,9645.05,9690.07
08/01/13,9617.29,9679.92,9617.28,9673.40
07/31/13,9571.18,9631.05,9555.72,9558.83
07/30/13,9585.83,9605.19,9536.48,9556.17
07/29/13,9594.72,9601.53,9554.91,9571.78
07/26/13,9600.19,9621.06,9540.96,9620.13
07/25/13,9577.71,9636.36,9566.30,9635.06
07/24/13,9681.47,9682.11,9586.39,9605.06
07/23/13,9672.30,9676.94,9644.13,9659.62
07/22/13,9626.01,9658.08,9621.97,9650.59
07/19/13,9587.49,9618.51,9565.93,9618.51
07/18/13,9537.77,9601.09,9537.77,9587.19
07/17/13,9516.58,9545.25,9506.09,9523.80
07/16/13,9521.20,9525.04,9462.56,9489.01
07/15/13,9506.46,9531.66,9496.92,9520.96
07/12/13,9488.80,9498.51,9465.57,9498.51
07/11/13,9446.94,9500.26,9443.06,9493.26
07/10/13,9340.73,9372.65,9314.41,9340.69
07/09/13,9316.18,9349.95,9287.78,9341.41
07/08/13,9249.69,9290.07,9248.67,9266.30
07/05/13,9178.94,9214.21,9122.98,9214.18
07/03/13,9104.64,9150.09,9074.59,9135.09
07/02/13,9152.51,9204.98,9104.59,9144.73
07/01/13,9154.26,9224.03,9154.26,9167.89
06/28/13,9121.16,9160.57,9080.70,9112.70
06/27/13,9114.94,9170.92,9114.94,9143.56
06/26/13,9037.76,9086.26,9022.42,9067.27
06/25/13,8949.82,9016.25,8915.46,8989.26
06/24/13,8937.99,8966.11,8814.75,8892.03
06/21/13,9042.60,9061.09,8934.20,9018.55
06/20/13,9157.76,9157.76,8974.34,8995.97
06/19/13,9396.22,9397.37,9255.38,9255.71
06/18/13,9339.73,9412.06,9339.73,9399.64
06/17/13,9263.69,9375.56,9263.69,9337.89
06/14/13,9312.69,9347.23,9249.69,9263.69
06/13/13,9187.07,9345.49,9173.75,9331.38
06/12/13,9306.47,9328.14,9180.55,9189.44
06/11/13,9277.15,9324.34,9231.97,9255.48
06/10/13,9373.12,9383.91,9327.15,9358.00
06/07/13,9290.98,9360.26,9265.50,9355.41
06/06/13,9172.19,9260.50,9137.91,9260.50
06/05/13,9289.48,9289.48,9169.88,9178.42
06/04/13,9353.92,9393.91,9274.56,9320.09
06/03/13,9317.39,9357.19,9276.63,9357.08
05/31/13,9433.33,9446.35,9302.27,9302.27
05/30/13,9430.75,9494.49,9424.53,9460.06
05/29/13,9450.90,9450.90,9368.85,9422.49
05/28/13,9516.41,9571.27,9468.92,9494.17
05/24/13,9423.49,9442.33,9376.04,9442.23
05/23/13,9420.50,9483.19,9372.62,9466.31
05/22/13,9605.50,9695.46,9476.28,9508.05
05/21/13,9582.40,9629.16,9556.28,9598.27
05/20/13,9565.34,9614.47,9560.03,9587.54
05/17/13,9502.55,9578.35,9502.55,9576.42
05/16/13,9551.41,9553.40,9478.41,9489.31
05/15/13,9495.73,9568.82,9491.12,9551.42
05/14/13,9437.21,9518.56,9433.19,9515.85
05/13/13,9429.31,9447.49,9397.97,9437.18
05/10/13,9406.68,9442.77,9387.08,9442.76
05/09/13,9451.24,9459.34,9388.31,9409.23
05/08/13,9410.85,9463.38,9406.99,9463.32
05/07/13,9369.33,9410.38,9353.24,9409.01
05/06/13,9337.67,9360.21,9330.19,9348.90
05/03/13,9246.78,9369.23,9246.78,9340.47
05/02/13,9175.78,9251.10,9175.78,9246.73
05/01/13,9248.45,9248.45,9169.78,9175.79
04/30/13,9240.26,9276.88,9205.62,9276.88
04/29/13,9200.56,9258.89,9195.59,9245.22
04/26/13,9179.44,9191.09,9142.82,9169.90
04/25/13,9174.78,9233.93,9167.94,9188.86
04/24/13,9113.79,9163.69,9113.79,9146.46
04/23/13,9048.61,9114.98,9041.51,9113.80
04/22/13,9005.72,9037.90,8939.13,9019.92
04/19/13,8943.91,8995.78,8927.16,8994.12
04/18/13,8966.63,8969.09,8890.45,8921.18
04/17/13,9032.52,9032.52,8899.81,8948.36
04/16/13,9024.86,9089.78,9007.88,9086.43
04/15/13,9131.63,9131.63,8953.38,8953.94
04/12/13,9193.93,9203.63,9137.77,9188.26
04/11/13,9197.11,9256.14,9190.90,9234.02
04/10/13,9111.62,9194.62,9111.62,9189.09
04/09/13,9061.17,9117.63,9037.36,9088.38
04/08/13,8995.90,9051.59,8975.45,9051.59
04/05/13,8951.20,9006.41,8906.35,9000.25
04/04/13,8987.74,9038.76,8981.69,9027.84
04/03/13,9094.58,9100.43,8963.18,8983.40
04/02/13,9085.47,9122.27,9071.49,9092.90
04/01/13,9098.06,9107.76,9038.63,9107.76
03/28/13,9070.53,9112.49,9061.95,9107.05
03/27/13,9030.17,9077.46,9002.19,9070.45
03/26/13,9044.40,9083.72,9038.03,9083.71
03/25/13,9082.35,9105.34,8989.76,9022.96
03/22/13,9032.80,9075.86,9032.80,9065.80
03/21/13,9044.84,9066.51,8999.30,9009.66
03/20/13,9050.11,9094.27,9050.11,9081.09
03/19/13,9059.68,9073.60,8968.39,9017.67
03/18/13,9041.86,9086.60,9017.79,9045.44
03/15/13,9112.07,9128.77,9091.05,9116.68
03/14/13,9077.01,9128.89,9076.42,9127.97
03/13/13,9053.81,9066.98,9024.27,9057.02
03/12/13,9080.45,9093.63,9041.32,9059.97
03/11/13,9047.00,9084.18,9033.56,9082.23
03/08/13,9037.00,9060.59,9009.39,9054.45
03/07/13,9003.38,9021.43,9001.19,9013.44
03/06/13,9002.05,9014.52,8973.63,8996.97
03/05/13,8939.99,9000.57,8939.98,8978.09
03/04/13,8857.28,8901.17,8832.43,8901.05
03/01/13,8827.83,8881.09,8779.84,8874.19
02/28/13,8868.65,8920.05,8861.32,8868.72
02/27/13,8757.19,8890.00,8751.44,8875.33
02/26/13,8751.17,8779.15,8700.73,8766.18
02/25/13,8925.76,8947.75,8719.06,8719.41
02/22/13,8833.65,8894.66,8833.65,8894.63
02/21/13,8852.67,8852.66,8778.06,8810.29
02/20/13,8992.01,8992.87,8879.90,8883.62
02/19/13,8947.30,9004.41,8947.30,9004.38
02/15/13,8949.85,8959.77,8905.18,8933.22
02/14/13,8927.53,8962.01,8912.34,8953.07
02/13/13,8962.07,8980.52,8934.44,8955.60
02/12/13,8919.02,8970.90,8918.73,8957.60
02/11/13,8922.62,8925.96,8898.55,8919.02
02/08/13,8905.62,8937.03,8905.62,8935.24
02/07/13,8928.50,8931.61,8843.79,8893.75
02/06/13,8890.90,8934.26,8876.83,8934.24
02/05/13,8883.89,8938.57,8883.89,8920.13
02/04/13,8910.00,8910.00,8848.10,8852.82
02/01/13,8931.45,8970.32,8919.97,8965.13
01/31/13,8896.85,8910.66,8872.97,8883.78
01/30/13,8930.77,8944.29,8895.47,8904.32
01/29/13,8883.52,8941.14,8882.90,8935.64
01/28/13,8911.66,8911.66,8858.17,8880.02
01/25/13,8882.45,8904.65,8860.76,8904.52
01/24/13,8834.21,8890.73,8833.40,8856.59
01/23/13,8824.24,8834.94,8801.90,8828.66
01/22/13,8784.81,8832.85,8765.75,8832.75
01/18/13,8767.79,8792.63,8738.69,8792.63
01/17/13,8735.31,8787.49,8732.78,8766.55
01/16/13,8701.16,8716.35,8685.71,8710.56
01/15/13,8689.25,8736.98,8671.06,8733.10
01/14/13,8715.19,8721.89,8688.56,8717.45
01/11/13,8714.70,8716.13,8684.77,8712.40
01/10/13,8676.63,8717.05,8656.16,8713.76
01/09/13,8623.97,8653.10,8618.68,8636.10
01/08/13,8619.14,8620.15,8573.26,8604.38
01/07/13,8637.10,8641.94,8608.73,8636.91
01/04/13,8611.51,8674.48,8606.55,8667.68
01/03/13,8615.66,8647.65,8588.47,8607.79
01/02/13,8571.52,8632.02,8571.08,8632.00
12/31/12,8302.08,8447.30,8298.36,8443.51
12/28/12,8359.31,8380.70,8311.27,8316.17
12/27/12,8407.08,8426.95,8317.52,8399.83
12/26/12,8431.22,8443.32,8383.66,8395.48
12/24/12,8427.62,8427.99,8409.08,8420.55
12/21/12,8442.35,8457.60,8402.71,8443.16
12/20/12,8463.82,8516.44,8457.31,8516.43
12/19/12,8499.35,8519.15,8463.81,8463.82
12/18/12,8421.08,8502.46,8416.07,8499.35
12/17/12,8346.62,8408.24,8346.63,8407.01
12/14/12,8331.00,8355.28,8327.04,8333.73
12/13/12,8377.87,8393.97,8321.67,8338.32
12/12/12,8388.26,8433.56,8373.20,8380.88
12/11/12,8342.72,8392.07,8342.72,8366.47
12/10/12,8311.05,8330.51,8306.33,8322.68
12/07/12,8294.60,8314.35,8271.26,8314.28
12/06/12,8265.06,8281.03,8246.93,8280.93
12/05/12,8234.60,8292.32,8205.33,8264.80
12/04/12,8224.66,8256.96,8208.65,8223.87
12/03/12,8260.43,8298.23,8219.04,8223.53
11/30/12,8254.25,8273.42,8235.23,8260.43
11/29/12,8236.89,8269.23,8214.67,8256.07
11/28/12,8113.71,8208.44,8074.25,8207.36
11/27/12,8187.46,8210.47,8146.43,8150.79
11/26/12,8193.01,8197.67,8154.72,8197.57
11/23/12,8150.38,8225.52,8150.38,8225.51
11/21/12,8095.14,8112.92,8080.65,8112.18
11/20/12,8071.36,8094.70,8033.30,8086.42
11/19/12,8002.25,8080.30,8002.25,8080.29
11/16/12,7901.60,7938.91,7841.76,7931.55
11/15/12,7905.28,7942.45,7865.72,7896.88
11/14/12,8026.01,8049.45,7887.31,7903.43
11/13/12,8017.21,8096.66,8004.44,8023.23
11/12/12,8066.54,8067.90,8052.09,8054.07
11/09/12,8020.97,8111.11,8014.09,8053.57
11/08/12,8137.22,8167.91,8050.82,8050.83
11/07/12,8242.11,8242.11,8098.85,8138.81
11/06/12,8240.25,8329.22,8240.25,8312.35
11/05/12,8217.59,8250.60,8197.21,8240.26
11/02/12,8335.41,8339.78,8229.41,8234.91
11/01/12,8231.67,8311.68,8231.67,8311.36
10/31/12,8190.20,8252.77,8185.48,8221.40
10/26/12,8202.81,8225.03,8154.96,8190.19
10/25/12,8231.49,8258.71,8166.19,8211.91
10/24/12,8219.89,8237.41,8169.08,8179.26
10/23/12,8252.88,8252.88,8152.78,8195.31
10/22/12,8320.78,8345.38,8266.58,8329.19
10/19/12,8423.95,8423.95,8301.10,8324.15
10/18/12,8427.79,8470.69,8417.92,8442.82
10/17/12,8400.96,8452.98,8393.88,8446.52
10/16/12,8339.05,8389.56,8339.05,8386.47
10/15/12,8244.61,8298.25,8221.20,8293.50
10/12/12,8256.39,8287.30,8210.48,8227.08
10/11/12,8281.83,8309.67,8256.53,8256.59
10/10/12,8271.79,8282.79,8215.79,8229.17
10/09/12,8347.69,8361.86,8278.10,8279.10
10/08/12,8347.98,8368.72,8337.39,8359.12
10/05/12,8410.70,8442.83,8361.83,8384.07
10/04/12,8328.02,8380.03,8328.02,8376.34
10/03/12,8300.34,8320.61,8261.10,8297.50
10/02/12,8284.27,8332.21,8265.24,8295.11
10/01/12,8276.09,8352.40,8266.68,8284.37
09/28/12,8303.69,8303.69,8218.53,8251.00
09/27/12,8249.98,8317.31,8241.44,8303.74
09/26/12,8252.92,8254.47,8201.23,8221.32
